date_scrape,user_name,retweet_count,favorite_count,account_followers,unique_users
2021-05-12,Filecoin,8.4,44.3,84733.0,10
2021-05-12,tezos,63.888888888888886,233.11111111111111,112177.0,9
2021-05-12,chainlink,189.9,828.5,286905.6,10
2021-05-12,dogecoin,2560.4,16569.0,1341281.0,5
2021-05-12,block_one_,73.1,248.9,218996.0,10
2021-05-12,Tronfoundation,168.6,787.5,908642.6,10
2021-05-12,ethereum,176.0,755.0,1117414.0,2
2021-05-12,LTCFoundation,51.0,289.0,176041.0,4
2021-05-12,Polkadot,117.625,687.125,377667.0,8
2021-05-12,Bitcoin,351.9,1568.5,2369603.4,10
2021-05-12,monero,39.875,224.75,407535.0,8
2021-05-12,Cardano,95.8,658.2,507843.0,10
2021-05-12,Algorand,46.3,221.9,93142.0,10
2021-05-12,cosmos,22.2,109.1,139216.0,10
2021-05-12,MakerDAO,13.6,58.0,145137.0,10
2021-05-13,StellarOrg,88.4,360.9,546642.0,10
2021-05-13,chainlink,197.8,746.6,295955.0,10
2021-05-13,cosmos,27.4,200.3,141750.0,10
2021-05-13,Tronfoundation,214.625,1122.0,921551.125,8
2021-05-13,block_one_,80.4,277.0,220043.0,10
2021-05-13,monero,40.25,225.75,409210.0,8
2021-05-13,Bitcoin,354.2,1574.6,2390741.2,10
2021-05-13,LTCFoundation,50.75,289.75,176998.0,4
2021-05-13,Cardano,106.8,718.6,526898.0,10
2021-05-13,tezos,101.7,389.3,113344.0,10
2021-05-13,MakerDAO,14.5,61.8,146265.0,10
2021-05-13,Filecoin,15.5,74.0,85490.0,10
2021-05-13,dogecoin,2586.8,16810.0,1378774.4,5
2021-05-13,ethereum,177.0,757.5,1143306.0,2
2021-05-13,Ripple,369.4,1658.6,1676007.0,10
2021-05-13,Algorand,185.8,808.5,94972.0,10
2021-05-13,Polkadot,136.6,528.8,387570.9,10
2021-05-14,StellarOrg,88.6,360.1,549569.2,10
2021-05-14,Filecoin,7.5,39.3,85843.0,10
2021-05-14,MakerDAO,14.5,63.1,146827.0,10
2021-05-14,block_one_,83.0,289.7,220478.0,10
2021-05-14,dogecoin,2637.0,17094.8,1410150.0,5
2021-05-14,LTCFoundation,79.66666666666667,375.3333333333333,177712.0,6
2021-05-14,monero,25.125,132.25,410083.0,8
2021-05-14,chainlink,172.0,732.7,300600.0,10
2021-05-14,Tronfoundation,165.0,1124.75,930035.0,4
2021-05-14,Bitcoin,359.7,1579.6,2400088.0,10
2021-05-14,Polkadot,185.6,655.7,393193.0,10
2021-05-14,Cardano,111.1,738.8,537341.0,10
2021-05-14,Ripple,463.6,1930.8,1688934.0,10
2021-05-14,cosmos,28.6,213.3,143040.0,10
2021-05-14,tezos,123.3,461.4,113849.0,10
2021-05-14,ethereum,178.0,758.0,1156336.0,2
2021-05-14,Algorand,201.9,871.3,95682.0,10
2021-05-15,StellarOrg,89.7,364.9,552388.6,10
2021-05-15,Algorand,71.2,326.6,96418.0,10
2021-05-15,block_one_,85.1,296.8,220932.0,10
2021-05-15,Cardano,113.9,758.5,554207.8,10
2021-05-15,Ripple,555.8,2331.6,1701630.0,10
2021-05-15,ethereum,178.5,763.0,1166956.0,2
2021-05-15,LTCFoundation,84.0,367.2,178261.0,5
2021-05-15,Filecoin,8.8,47.2,86182.0,10
2021-05-15,chainlink,184.9,778.4,304524.0,10
2021-05-15,dogecoin,2654.6,17223.4,1432697.0,5
2021-05-15,tezos,132.8,497.4,114337.0,10
2021-05-15,MakerDAO,5.5,26.1,147359.0,10
2021-05-15,cosmos,29.5,222.5,144621.0,10
2021-05-15,Tronfoundation,170.25,1149.75,936930.0,4
2021-05-15,Polkadot,252.0,773.4,399476.0,10
2021-05-15,monero,26.375,138.25,410988.0,8
2021-05-15,Bitcoin,363.8,1585.3,2409201.4,10
2021-05-16,Cardano,14.2,116.3,568221.0,10
2021-05-16,cosmos,30.8,227.0,145934.0,10
2021-05-16,Bitcoin,363.7,1590.6,2419372.0,10
2021-05-16,dogecoin,2672.8,17341.0,1459618.0,5
2021-05-16,ethereum,236.0,972.0,1179219.0,1
2021-05-16,Tronfoundation,172.75,1154.75,944697.0,4
2021-05-16,MakerDAO,6.0,28.0,147972.0,10
2021-05-16,LTCFoundation,75.0,334.3333333333333,178859.0,6
2021-05-16,monero,26.375,138.625,411947.0,8
2021-05-16,Ripple,605.0,2569.9,1714926.9,10
2021-05-16,chainlink,199.9,841.4,308206.0,10
2021-05-16,Filecoin,9.8,52.8,86580.0,10
2021-05-16,Polkadot,172.7,752.2,404724.0,10
2021-05-16,Algorand,87.9,398.4,97186.0,10
2021-05-16,block_one_,86.0,299.0,221261.0,10
2021-05-16,StellarOrg,91.5,369.3,555611.0,10
2021-05-16,tezos,135.3,506.9,114756.0,10
2021-05-17,LTCFoundation,76.5,342.0,179418.0,6
2021-05-17,chainlink,223.1,939.4,312283.9,10
2021-05-17,Cardano,19.8,156.5,577805.0,10
2021-05-17,Bitcoin,368.0,1597.2,2431401.0,10
2021-05-17,cosmos,33.9,238.8,146855.0,10
2021-05-17,Tronfoundation,151.8,886.4,950938.0,5
2021-05-17,Filecoin,12.3,68.2,86826.0,10
2021-05-17,StellarOrg,73.3,320.7,558029.8,10
2021-05-17,dogecoin,2688.6,17431.2,1482883.8,5
2021-05-17,tezos,138.3,517.7,115124.0,10
2021-05-17,MakerDAO,6.5,28.4,148573.0,10
2021-05-17,block_one_,83.9,288.3,221540.0,10
2021-05-17,ethereum,237.0,976.0,1191388.0,1
2021-05-17,Algorand,79.6,349.4,97784.0,10
2021-05-17,Ripple,614.1,2640.4,1726575.0,10
2021-05-17,monero,27.125,140.875,412673.0,8
2021-05-17,Polkadot,214.2,921.9,409572.0,10
2021-05-18,Bitcoin,372.4,1601.9,2438392.2,10
2021-05-18,Ripple,655.6,2799.6,1736621.0,10
2021-05-18,tezos,141.2,525.0,115470.3,10
2021-05-18,Tronfoundation,160.2,920.2,956446.0,5
2021-05-18,block_one_,85.2,294.3,221749.0,10
2021-05-18,MakerDAO,5.9,29.6,149149.0,10
2021-05-18,monero,27.875,142.125,413311.0,8
2021-05-18,Polkadot,185.5,903.1,414593.0,10
2021-05-18,LTCFoundation,74.57142857142857,341.2857142857143,180039.0,7
2021-05-18,Filecoin,11.1,55.3,87105.0,10
2021-05-18,ethereum,239.0,977.0,1200277.0,1
2021-05-18,Algorand,77.7,325.7,98509.0,10
2021-05-18,Cardano,21.6,162.6,585722.0,10
2021-05-18,StellarOrg,73.0,310.6,560044.0,10
2021-05-18,chainlink,231.2,983.7,315890.0,10
2021-05-18,dogecoin,2698.4,17509.0,1501798.2,5
2021-05-18,cosmos,35.3,246.0,147916.6,10
2021-05-19,Ripple,846.6,3358.5,1745506.0,10
2021-05-19,cosmos,38.9,246.7,148408.0,10
2021-05-19,ethereum,236.0,975.0,1211980.0,1
2021-05-19,Tronfoundation,162.8,928.4,960893.0,5
2021-05-19,Filecoin,12.1,54.3,87163.0,10
2021-05-19,block_one_,84.7,294.7,221848.0,10
2021-05-19,chainlink,219.6,945.6,317889.0,10
2021-05-19,Polkadot,25.4,172.7,417719.0,10
2021-05-19,MakerDAO,6.9,30.0,149622.0,10
2021-05-19,Cardano,66.6,442.1,592518.0,10
2021-05-19,monero,28.125,142.625,413829.0,8
2021-05-19,tezos,108.25,401.625,115730.0,8
2021-05-19,StellarOrg,95.6,388.7,561753.0,10
2021-05-19,dogecoin,2359.5,15571.333333333332,1523470.3333333333,6
2021-05-19,LTCFoundation,75.0,341.7142857142857,180393.0,7
2021-05-19,Bitcoin,372.2,1610.1,2453468.0,10
2021-05-19,Algorand,73.2,328.3,98932.8,10
2021-05-20,chainlink,216.3,912.2,321607.0,10
2021-05-20,Bitcoin,580.2,3923.0,2473612.0,10
2021-05-20,Ripple,794.2,3240.3,1757467.0,10
2021-05-20,MakerDAO,10.1,38.0,150340.0,10
2021-05-20,tezos,87.33333333333333,335.77777777777777,116400.0,9
2021-05-20,Filecoin,13.6,60.7,87502.0,10
2021-05-20,Cardano,125.3,772.0,599409.0,10
2021-05-20,Algorand,69.1,296.2,99618.0,10
2021-05-20,StellarOrg,89.1,367.4,563974.0,10
2021-05-20,dogecoin,2388.6666666666665,15927.166666666668,1549353.0,6
2021-05-20,cosmos,44.7,258.2,149293.0,10
2021-05-20,Tronfoundation,123.2,637.2,968325.0,5
2021-05-20,block_one_,91.3,316.4,222080.0,10
2021-05-20,Polkadot,25.7,123.4,421648.0,10
2021-05-20,ethereum,237.0,977.0,1224090.0,1
2021-05-20,monero,22.714285714285715,113.57142857142857,414707.0,7
2021-05-20,LTCFoundation,76.14285714285714,344.85714285714283,180920.0,7
2021-05-21,Algorand,58.7,277.2,100190.0,10
2021-05-21,cosmos,55.8,290.3,149896.0,10
2021-05-21,chainlink,161.7,754.2,324563.0,10
2021-05-21,Tronfoundation,94.8,479.6,972803.0,5
2021-05-21,Ripple,754.4,3093.3,1767676.0,10
2021-05-21,Filecoin,12.3,59.8,87652.0,10
2021-05-21,ethereum,238.0,978.0,1233047.0,1
2021-05-21,Polkadot,50.1,182.9,424834.0,10
2021-05-21,LTCFoundation,77.28571428571429,350.0,181270.0,7
2021-05-21,dogecoin,2400.1666666666665,16035.833333333332,1567617.0,6
2021-05-21,monero,23.571428571428573,120.0,415472.0,7
2021-05-21,Cardano,146.2,890.1,604993.0,10
2021-05-21,tezos,85.85714285714286,337.42857142857144,116754.0,7
2021-05-21,StellarOrg,88.1,380.5,565593.2,10
2021-05-21,MakerDAO,10.4,40.5,150779.0,10
2021-05-21,Bitcoin,613.6,4120.1,2482773.0,10
2021-05-21,block_one_,92.9,323.5,222210.0,10
2021-05-22,dogecoin,2410.6666666666665,16108.666666666668,1583188.0,6
2021-05-22,Bitcoin,627.4,4189.6,2491590.0,10
2021-05-22,block_one_,94.4,330.5,222418.0,10
2021-05-22,Cardano,149.1,905.6,609851.0,10
2021-05-22,Tronfoundation,126.0,616.3333333333334,976732.0,6
2021-05-22,chainlink,169.7,792.5,326759.0,10
2021-05-22,Filecoin,16.5,75.8,87765.0,10
2021-05-22,LTCFoundation,88.33333333333333,391.5,181619.0,6
2021-05-22,monero,23.857142857142858,121.14285714285714,415987.0,7
2021-05-22,cosmos,45.3,181.0,150429.0,10
2021-05-22,MakerDAO,10.7,42.4,151162.0,10
2021-05-22,tezos,99.42857142857143,381.57142857142856,117071.0,7
2021-05-22,Polkadot,50.3,189.8,427529.0,10
2021-05-22,ethereum,239.0,978.0,1240873.0,1
2021-05-22,Ripple,773.4,3177.3,1775260.0,10
2021-05-22,StellarOrg,90.8,390.8,566997.0,10
2021-05-22,Algorand,66.4,310.1,100653.0,10
2021-05-23,MakerDAO,10.7,42.9,151491.0,10
2021-05-23,monero,24.285714285714285,122.14285714285714,416603.0,7
2021-05-23,block_one_,94.5,333.3,222578.0,10
2021-05-23,Filecoin,13.0,68.4,87878.0,10
2021-05-23,Tronfoundation,147.33333333333334,714.6666666666666,980773.0,6
2021-05-23,tezos,101.71428571428571,389.7142857142857,117342.0,7
2021-05-23,cosmos,47.8,190.8,150793.4,10
2021-05-23,ethereum,240.0,977.0,1249244.0,1
2021-05-23,Polkadot,50.7,192.4,430033.0,10
2021-05-23,StellarOrg,93.9,402.2,568417.0,10
2021-05-23,dogecoin,2416.1666666666665,16176.666666666668,1597860.0,6
2021-05-23,LTCFoundation,89.0,391.8333333333333,181985.0,6
2021-05-23,chainlink,164.7,781.6,328937.0,10
2021-05-23,Bitcoin,638.0,4243.6,2500871.0,10
2021-05-23,Cardano,211.9,1477.2,616605.0,10
2021-05-23,Algorand,72.6,340.4,100928.0,10
2021-05-23,Ripple,776.6,3198.9,1782165.0,10
2021-05-24,Tronfoundation,144.14285714285714,707.7142857142857,984551.0,7
2021-05-24,chainlink,162.2,767.3,331516.0,10
2021-05-24,MakerDAO,9.5,40.4,151993.0,10
2021-05-24,monero,24.285714285714285,122.14285714285714,417265.0,7
2021-05-24,cosmos,49.6,199.4,151174.0,10
2021-05-24,Filecoin,13.9,71.5,88012.0,10
2021-05-24,Cardano,228.1,1592.4,621075.4,10
2021-05-24,Ripple,744.4,3025.3,1788794.0,10
2021-05-24,Algorand,73.6,342.6,101444.0,10
2021-05-24,Polkadot,57.0,248.4,432730.0,10
2021-05-24,Bitcoin,635.2,4265.8,2512478.7,10
2021-05-24,block_one_,95.8,333.7,222760.0,10
2021-05-24,tezos,125.8,462.6,117576.0,5
2021-05-24,dogecoin,2424.1666666666665,16250.833333333332,1613058.0,6
2021-05-24,LTCFoundation,89.33333333333333,392.5,182311.0,6
2021-05-24,ethereum,240.0,978.0,1257018.0,1
2021-05-24,StellarOrg,88.3,372.3,569940.0,10
2021-05-25,Cardano,236.1,1630.4,625499.0,10
2021-05-25,ethereum,181.5,768.5,1264084.0,2
2021-05-25,block_one_,97.1,341.0,222900.0,10
2021-05-25,Ripple,905.9,3674.5,1795497.0,10
2021-05-25,Polkadot,68.6,330.4,435334.0,10
2021-05-25,Tronfoundation,110.25,546.375,988253.0,8
2021-05-25,Bitcoin,709.7,4683.3,2524352.6,10
2021-05-25,Algorand,72.7,335.5,101958.5,10
2021-05-25,cosmos,31.6,149.3,151545.0,10
2021-05-25,chainlink,171.9,820.8,334014.0,10
2021-05-25,StellarOrg,100.0,410.6,571298.1,10
2021-05-25,MakerDAO,9.7,41.6,152592.0,10
2021-05-25,monero,24.571428571428573,123.0,417878.0,7
2021-05-25,LTCFoundation,87.14285714285714,409.42857142857144,182655.0,7
2021-05-25,dogecoin,2436.3333333333335,16321.0,1628021.0,6
2021-05-25,tezos,125.8,465.4,117866.0,5
2021-05-25,Filecoin,13.7,72.3,88151.0,10
2021-05-26,Ripple,1039.2,4145.6,1802514.0,10
2021-05-26,chainlink,191.1,883.1,337167.0,10
2021-05-26,LTCFoundation,83.375,398.5,182906.0,8
2021-05-26,tezos,80.25,296.5,118127.0,4
2021-05-26,Polkadot,76.2,489.4,438149.0,10
2021-05-26,monero,34.75,166.25,418233.875,8
2021-05-26,StellarOrg,84.3,348.4,572606.0,10
2021-05-26,block_one_,97.7,341.6,222975.0,10
2021-05-26,Cardano,48.9,369.0,630634.9,10
2021-05-26,Tronfoundation,114.0,564.5,991377.625,8
2021-05-26,Bitcoin,753.5,4959.9,2536367.9,10
2021-05-26,Algorand,69.8,328.0,102366.0,10
2021-05-26,ethereum,181.0,769.0,1270789.0,2
2021-05-26,dogecoin,2442.0,16376.0,1639885.0,6
2021-05-26,Filecoin,16.9,72.6,88434.9,10
2021-05-26,MakerDAO,9.8,41.5,153191.0,10
2021-05-26,cosmos,37.0,169.6,151970.0,10
2021-05-27,MakerDAO,9.8,41.7,153599.0,10
2021-05-27,Ripple,708.7,3024.6,1807787.0,10
2021-05-27,LTCFoundation,90.3,417.7,183172.0,10
2021-05-27,Bitcoin,598.3,4946.0,2550089.6,10
2021-05-27,block_one_,97.7,340.0,223135.0,10
2021-05-27,cosmos,10.4,48.6,152815.0,10
2021-05-27,dogecoin,2450.6666666666665,16439.0,1649678.0,6
2021-05-27,Polkadot,95.9,598.8,440591.0,10
2021-05-27,Filecoin,15.6,60.2,88680.5,10
2021-05-27,StellarOrg,74.5,324.1,573841.0,10
2021-05-27,monero,36.0,171.55555555555554,418582.0,9
2021-05-27,ethereum,181.0,769.0,1275926.0,2
2021-05-27,Cardano,52.0,392.4,634778.0,10
2021-05-27,Tronfoundation,120.66666666666667,597.4444444444445,993880.0,9
2021-05-27,Algorand,45.9,242.0,102688.6,10
2021-05-27,chainlink,168.8,763.8,339734.0,10
2021-05-27,tezos,38.875,146.625,118330.0,8
2021-05-28,Polkadot,97.3,578.8,442413.0,10
2021-05-28,Tronfoundation,127.0,632.625,996252.0,8
2021-05-28,MakerDAO,9.0,41.9,153937.0,10
2021-05-28,tezos,64.4,238.7,118499.0,10
2021-05-28,dogecoin,2331.0,15592.714285714286,1667916.2857142857,7
2021-05-28,Algorand,40.2,217.4,102965.0,10
2021-05-28,block_one_,47.9,209.0,223153.0,10
2021-05-28,ethereum,181.5,770.5,1280753.0,2
2021-05-28,cosmos,13.9,63.4,153332.0,10
2021-05-28,Bitcoin,498.1,3619.0,2562243.0,10
2021-05-28,Ripple,722.0,3067.1,1812411.0,10
2021-05-28,monero,36.9,170.3,419014.1,10
2021-05-28,Filecoin,17.2,68.2,88884.0,10
2021-05-28,LTCFoundation,54.55555555555556,288.1111111111111,183372.0,9
2021-05-28,StellarOrg,73.6,326.9,574788.0,10
2021-05-28,chainlink,174.4,802.2,341761.0,10
2021-05-28,Cardano,52.8,397.6,638102.0,10
2021-05-29,chainlink,202.4,891.7,343727.0,10
2021-05-29,MakerDAO,8.9,42.6,154318.0,10
2021-05-29,Cardano,53.6,399.5,640980.0,10
2021-05-29,dogecoin,2387.714285714286,16061.0,1679755.0,7
2021-05-29,ethereum,181.0,772.0,1285351.0,2
2021-05-29,Polkadot,104.3,634.6,444138.0,10
2021-05-29,cosmos,15.0,68.4,153676.0,10
2021-05-29,Tronfoundation,127.875,636.625,998451.0,8
2021-05-29,Ripple,724.1,3098.8,1816718.0,10
2021-05-29,Algorand,44.8,228.3,103192.0,10
2021-05-29,StellarOrg,74.5,329.6,575781.0,10
2021-05-29,Filecoin,8.1,45.9,89058.0,10
2021-05-29,LTCFoundation,54.4,282.4,183554.0,10
2021-05-29,block_one_,49.4,215.3,223289.3,10
2021-05-29,monero,41.3,191.4,419487.0,10
2021-05-29,tezos,67.7,240.8,118639.0,10
2021-05-29,Bitcoin,472.1,3622.4,2572923.6,10
2021-05-30,MakerDAO,8.9,42.9,154627.0,10
2021-05-30,ethereum,181.5,773.0,1289902.0,2
2021-05-30,tezos,81.1,278.6,118753.0,10
2021-05-30,block_one_,50.2,216.1,223345.0,10
2021-05-30,Ripple,728.3,3143.0,1821161.6,10
2021-05-30,monero,41.9,192.6,419812.0,10
2021-05-30,LTCFoundation,57.3,297.4,183769.0,10
2021-05-30,cosmos,16.9,73.6,153945.0,10
2021-05-30,Tronfoundation,128.625,638.625,1000773.0,8
2021-05-30,Bitcoin,556.1,4323.1,2584610.0,10
2021-05-30,Algorand,44.0,220.2,103418.0,10
2021-05-30,chainlink,227.3,996.8,345463.0,10
2021-05-30,dogecoin,2397.285714285714,16159.142857142857,1689105.0,7
2021-05-30,Filecoin,10.6,55.6,89302.0,10
2021-05-30,Polkadot,101.8,620.7,445818.0,10
2021-05-30,StellarOrg,74.5,329.5,576944.0,10
2021-05-30,Cardano,59.8,426.0,644689.0,10
2021-05-31,Algorand,48.3,224.0,103744.6,10
2021-05-31,Ripple,645.9,2800.4,1826204.0,10
2021-05-31,chainlink,216.1,980.4,347475.0,10
2021-05-31,Bitcoin,587.6,4551.6,2594757.0,10
2021-05-31,Filecoin,13.2,69.8,89503.3,10
2021-05-31,tezos,94.0,311.0,118973.0,10
2021-05-31,LTCFoundation,61.6,310.1,183959.0,10
2021-05-31,block_one_,50.2,216.8,223426.0,10
2021-05-31,ethereum,182.5,773.0,1294516.0,2
2021-05-31,dogecoin,2404.285714285714,16228.857142857143,1698072.2857142857,7
2021-05-31,monero,42.2,194.1,420228.0,10
2021-05-31,Tronfoundation,109.77777777777777,536.1111111111111,1003275.2222222222,9
2021-05-31,MakerDAO,7.5,41.7,155172.0,10
2021-05-31,Polkadot,57.2,382.9,447719.0,10
2021-05-31,cosmos,17.9,75.3,154287.0,10
2021-05-31,Cardano,85.9,613.7,648095.7,10
2021-05-31,StellarOrg,75.1,330.3,578007.0,10
2021-06-01,Ripple,507.7,2324.6,1830843.0,10
2021-06-01,Cardano,107.1,764.7,651523.0,10
2021-06-01,Polkadot,65.9,421.1,449312.0,10
2021-06-01,block_one_,59.3,223.6,223645.0,10
2021-06-01,cosmos,13.9,64.3,154539.0,10
2021-06-01,Tronfoundation,140.28571428571428,650.7142857142857,1005735.0,7
2021-06-01,Algorand,52.7,244.0,103942.0,10
2021-06-01,monero,42.6,195.6,420598.0,10
2021-06-01,dogecoin,2411.714285714286,16284.714285714286,1707636.0,7
2021-06-01,ethereum,181.5,771.0,1299220.0,2
2021-06-01,Bitcoin,358.1,2409.2,2604412.0,10
2021-06-01,Filecoin,13.7,66.5,89649.0,10
2021-06-01,StellarOrg,108.8,442.5,579430.0,10
2021-06-01,MakerDAO,7.8,44.5,155489.6,10
2021-06-01,tezos,97.5,324.8,119083.0,10
2021-06-01,LTCFoundation,63.4,321.5,184180.0,10
2021-06-01,chainlink,220.9,994.3,349182.0,10
2021-06-02,cosmos,24.8,96.3,154931.0,10
2021-06-02,Filecoin,13.0,60.0,89805.0,10
2021-06-02,Cardano,118.9,836.3,654917.0,10
2021-06-02,tezos,98.6,328.7,119224.0,10
2021-06-02,chainlink,168.7,740.0,351177.0,10
2021-06-02,monero,42.7,196.3,421068.0,10
2021-06-02,StellarOrg,121.5,493.4,581021.2,10
2021-06-02,Tronfoundation,132.875,617.5,1008672.0,8
2021-06-02,dogecoin,2426.5714285714284,16397.428571428572,1725566.0,7
2021-06-02,block_one_,52.5,189.5,223788.0,10
2021-06-02,Bitcoin,410.8,2665.8,2615172.0,10
2021-06-02,LTCFoundation,64.33333333333333,323.55555555555554,184399.0,9
2021-06-02,MakerDAO,8.3,45.1,155903.0,10
2021-06-02,Polkadot,66.4,409.1,451416.7,10
2021-06-02,Algorand,68.6,327.0,104354.0,10
2021-06-02,ethereum,239.0,980.0,1306540.0,1
2021-06-02,Ripple,460.1,2085.8,1836042.0,10
2021-06-03,ethereum,239.0,980.0,1312675.0,1
2021-06-03,chainlink,207.5,891.1,353378.0,10
2021-06-03,cosmos,27.2,104.7,155399.0,10
2021-06-03,Bitcoin,428.2,2868.4,2624789.0,10
2021-06-03,Tronfoundation,141.57142857142858,669.2857142857143,1012249.0,7
2021-06-03,tezos,100.3,330.8,119393.0,10
2021-06-03,LTCFoundation,70.11111111111111,347.44444444444446,184620.0,9
2021-06-03,Algorand,99.2,474.1,105117.0,10
2021-06-03,Filecoin,15.0,60.2,90256.3,10
2021-06-03,monero,27.9,129.0,421520.0,10
2021-06-03,Polkadot,68.2,420.7,453507.0,10
2021-06-03,dogecoin,2436.4285714285716,16472.85714285714,1738260.0,7
2021-06-03,Ripple,502.0,2237.2,1840987.0,10
2021-06-03,StellarOrg,128.2,510.1,582413.0,10
2021-06-03,Cardano,7.7,72.1,658349.1,10
2021-06-03,block_one_,51.9,183.6,223920.0,10
2021-06-03,MakerDAO,8.4,45.4,156256.0,10
2021-06-04,Bitcoin,489.9,3265.2,2638082.0,10
2021-06-04,ethereum,240.0,984.0,1321425.0,1
2021-06-04,dogecoin,2443.5714285714284,16521.571428571428,1753606.0,7
2021-06-04,block_one_,50.0,176.6,224028.0,10
2021-06-04,cosmos,31.4,117.9,155791.0,10
2021-06-04,Ripple,438.7,1911.9,1846261.1,10
2021-06-04,chainlink,205.4,906.2,355712.0,10
2021-06-04,monero,27.8,133.6,422091.0,10
2021-06-04,LTCFoundation,66.5,327.6,184848.0,10
2021-06-04,tezos,95.9,308.2,119537.0,10
2021-06-04,Filecoin,19.2,78.3,90697.0,10
2021-06-04,Algorand,113.4,533.3,105787.0,10
2021-06-04,Tronfoundation,134.66666666666666,632.3333333333334,1017432.8333333334,6
2021-06-04,StellarOrg,49.5,250.3,583850.0,10
2021-06-04,Cardano,27.9,228.4,662238.0,10
2021-06-04,Polkadot,58.8,364.6,455352.0,10
2021-06-04,MakerDAO,8.7,45.7,156610.0,10
2021-06-05,Polkadot,60.0,371.9,456996.0,10
2021-06-05,Algorand,104.8,506.6,106143.0,10
2021-06-05,Cardano,33.6,282.1,666593.0,10
2021-06-05,Filecoin,20.0,85.1,90858.0,10
2021-06-05,StellarOrg,57.2,297.3,585362.0,10
2021-06-05,MakerDAO,8.8,46.1,156930.0,10
2021-06-05,block_one_,51.8,181.7,224114.0,10
2021-06-05,tezos,103.7,335.8,119740.0,10
2021-06-05,monero,28.6,138.2,422603.0,10
2021-06-05,ethereum,240.0,984.0,1331873.0,1
2021-06-05,Tronfoundation,123.42857142857143,590.5714285714286,1021604.0,7
2021-06-05,dogecoin,2450.285714285714,16571.285714285714,1769869.7142857143,7
2021-06-05,Bitcoin,513.0,3402.0,2651907.1,10
2021-06-05,chainlink,215.0,961.4,358365.0,10
2021-06-05,LTCFoundation,77.8,332.5,185129.0,10
2021-06-05,Ripple,402.9,1793.3,1851238.0,10
2021-06-05,cosmos,32.6,121.4,156089.0,10
2021-06-06,Filecoin,18.4,88.3,91003.0,10
2021-06-06,Tronfoundation,124.42857142857143,595.2857142857143,1025068.0,7
2021-06-06,monero,32.0,156.3,422980.0,10
2021-06-06,Ripple,390.8,1749.9,1855503.0,10
2021-06-06,dogecoin,2453.0,16600.285714285714,1781536.142857143,7
2021-06-06,chainlink,197.3,900.2,360310.0,10
2021-06-06,Algorand,86.2,409.4,106454.0,10
2021-06-06,ethereum,239.0,985.0,1339278.0,1
2021-06-06,StellarOrg,58.6,303.5,586635.0,10
2021-06-06,cosmos,34.2,123.7,156415.0,10
2021-06-06,LTCFoundation,81.9,354.5,185341.0,10
2021-06-06,tezos,107.8,351.8,119947.0,10
2021-06-06,block_one_,51.8,182.7,224223.0,10
2021-06-06,MakerDAO,8.8,46.0,157241.0,10
2021-06-06,Cardano,34.4,290.1,670823.0,10
2021-06-06,Bitcoin,520.5,3430.0,2664960.0,10
2021-06-06,Polkadot,67.9,392.8,458566.0,10
2021-06-07,chainlink,174.9,812.0,362084.0,10
2021-06-07,cosmos,35.2,125.3,156737.0,10
2021-06-07,ethereum,239.0,986.0,1344642.0,1
2021-06-07,Polkadot,77.7,407.4,460118.0,10
2021-06-07,Bitcoin,525.1,3452.2,2676214.0,10
2021-06-07,LTCFoundation,90.1,394.7,185534.0,10
2021-06-07,tezos,86.5,298.7,120180.0,10
2021-06-07,monero,33.8,164.1,423301.0,10
2021-06-07,Filecoin,18.7,87.9,91230.0,10
2021-06-07,dogecoin,2457.0,16624.714285714286,1790988.0,7
2021-06-07,Tronfoundation,107.0,520.8,1028485.0,5
2021-06-07,block_one_,52.0,183.2,224329.0,10
2021-06-07,Algorand,86.9,395.9,106767.0,10
2021-06-07,MakerDAO,4.3,29.3,157549.0,10
2021-06-07,StellarOrg,59.0,305.1,587692.0,10
2021-06-07,Cardano,35.0,294.5,673826.0,10
2021-06-07,Ripple,395.9,1786.7,1859122.0,10
2021-06-08,monero,33.8,165.9,423634.0,10
2021-06-08,Tronfoundation,111.6,548.6,1030940.0,5
2021-06-08,Bitcoin,519.5,3525.6,2688256.0,10
2021-06-08,LTCFoundation,91.7,402.8,185707.0,10
2021-06-08,StellarOrg,61.4,311.8,588463.0,10
2021-06-08,Ripple,360.3,1626.2,1862251.0,10
2021-06-08,Polkadot,94.5,446.9,461844.0,10
2021-06-08,Filecoin,10.1,51.2,91447.9,10
2021-06-08,Cardano,35.4,297.4,676426.0,10
2021-06-08,ethereum,238.0,984.0,1348597.0,1
2021-06-08,dogecoin,2455.8571428571427,16631.285714285714,1798692.0,7
2021-06-08,chainlink,166.0,767.6,363704.0,10
2021-06-08,tezos,77.0,273.4,120386.0,10
2021-06-08,MakerDAO,5.3,32.9,157974.0,10
2021-06-08,block_one_,44.7,159.6,224379.0,10
2021-06-08,Algorand,49.0,240.2,107207.0,10
2021-06-08,cosmos,36.0,125.8,157106.0,10
2021-06-09,Polkadot,93.1,426.1,463148.1,10
2021-06-09,Bitcoin,788.75,5871.0,2704462.875,8
2021-06-09,ethereum,179.5,769.5,1351804.0,2
2021-06-09,Cardano,45.7,377.6,678514.0,10
2021-06-09,chainlink,169.0,716.4,365140.0,10
2021-06-09,monero,34.1,166.9,423678.0,10
2021-06-09,dogecoin,2458.285714285714,16648.714285714286,1805890.0,7
